1119.000 	0.851065
1120.000 	0.850359
1121.000 	0.848623
1122.000 	0.843254
1123.000 	0.837885
1124.000 	0.832516
1125.000 	0.827148
1126.000 	0.821778
1127.000 	0.81641
1128.000 	0.811041
1129.000 	0.805672
1130.000 	0.800926
1131.000 	0.79952
1132.000 	0.798113
1133.000 	0.796707
1134.000 	0.795301
1135.000 	0.793894
1136.000 	0.793051
1137.000 	0.796539
1138.000 	0.800028
1139.000 	0.803328
1140.000 	0.805203
1141.000 	0.807079
1142.000 	0.809191
1143.000 	0.814329
1144.000 	0.819468
1145.000 	0.824607
1146.000 	0.829745
1147.000 	0.836144
1148.000 	0.843614
1149.000 	0.851084
1150.000 	0.858553
1151.000 	0.866023
1152.000 	0.873493
1153.000 	0.880962
1154.000 	0.888432
1155.000 	0.895337
1156.000 	0.899457
1157.000 	0.90343
1158.000 	0.907403
1159.000 	0.911376
1160.000 	0.915349
1161.000 	0.919322
1162.000 	0.923295
1163.000 	0.927268
1164.000 	0.929345
1165.000 	0.931266
1166.000 	0.933188
1167.000 	0.93511
1168.000 	0.935932
1169.000 	0.935057
1170.000 	0.934181
1171.000 	0.933306
1172.000 	0.932431
1173.000 	0.930913
1174.000 	0.929292
1175.000 	0.92767
1176.000 	0.926049
1177.000 	0.924428
1178.000 	0.922806
1179.000 	0.921185
1180.000 	0.919506
1181.000 	0.917699
1182.000 	0.915891
1183.000 	0.914083
1184.000 	0.912275
1185.000 	0.911915
1186.000 	0.911972
1187.000 	0.912029
1188.000 	0.912086
1189.000 	0.912372
1190.000 	0.913361
1191.000 	0.91435
1192.000 	0.91534
1193.000 	0.916329
1194.000 	0.917651
1195.000 	0.919106
1196.000 	0.920562
1197.000 	0.922018
1198.000 	0.92237
1199.000 	0.921902
1200.000 	0.921434
1201.000 	0.920966
1202.000 	0.920499
1203.000 	0.92003
1204.000 	0.919562
1205.000 	0.919094
1206.000 	0.918626
1207.000 	0.918159
1208.000 	0.91769
1209.000 	0.915694
1210.000 	0.912708
1211.000 	0.909723
1212.000 	0.906737
1213.000 	0.903752
1214.000 	0.900767
1215.000 	0.897781
1216.000 	0.894629
1217.000 	0.888566
1218.000 	0.882504
1219.000 	0.876441
1220.000 	0.870379
1221.000 	0.864317
1222.000 	0.85828
1223.000 	0.854315
1224.000 	0.850351
1225.000 	0.846387
1226.000 	0.842422
1227.000 	0.838458
1228.000 	0.834493
1229.000 	0.836051
1230.000 	0.837781
1231.000 	0.839511
